highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
residential,,,,"LINESTRING (-118.5390809 34.0437707, -118.5393762 34.0436678)",25,2,21652.0,0,94.01
residential,,,,"LINESTRING (-118.538744 34.0433492, -118.5390809 34.0437707)",25,2,21652.0,0,94.01
residential,,,,"LINESTRING (-118.5368766 34.0433724, -118.5371084 34.0433795)",25,2,2638.0,0,93.98
residential,,,,"LINESTRING (-118.5371084 34.0433795, -118.5372886 34.0433511)",25,2,2638.0,0,93.98
residential,,,,"LINESTRING (-118.5372886 34.0433511, -118.5375804 34.0432444)",25,2,2638.0,0,93.98
residential,,,,"LINESTRING (-118.5375804 34.0432444, -118.5378122 34.0430737)",25,2,2638.0,0,93.98
residential,,,,"LINESTRING (-118.5378122 34.0430737, -118.5381212 34.0426754)",25,2,2638.0,0,93.98
residential,,,,"LINESTRING (-118.5381212 34.0426754, -118.5384559 34.0425545)",25,2,2638.0,0,93.98
residential,,,,"LINESTRING (-118.5384559 34.0425545, -118.5387484 34.0426796)",25,2,2638.0,0,93.98
residential,,,,"LINESTRING (-118.5387484 34.0426796, -118.53886 34.0428929)",25,2,15674.0,0,94.01
residential,,,,"LINESTRING (-118.53886 34.0428929, -118.538744 34.0433492)",25,2,38982.0,0,58.58
residential,,,,"LINESTRING (-118.538744 34.0433492, -118.5382382 34.0438273)",25,2,38982.0,0,58.58
residential,,,,"LINESTRING (-118.5382382 34.0438273, -118.5380313 34.0439687)",25,2,38982.0,0,58.58
residential,,,,"LINESTRING (-118.5380313 34.0439687, -118.5378517 34.0440599)",25,2,38982.0,0,58.58
residential,,,,"LINESTRING (-118.5378517 34.0440599, -118.5376792 34.0441336)",25,2,38982.0,0,58.58
residential,,,,"LINESTRING (-118.5376792 34.0441336, -118.5374427 34.0442047)",25,2,38982.0,0,58.58
residential,,,,"LINESTRING (-118.5374427 34.0442047, -118.5371991 34.0442524)",25,2,61073.0,0,78.07
residential,,,,"LINESTRING (-118.5371991 34.0442524, -118.5369318 34.0443109)",25,2,64172.0,0,80.51
residential,,,,"LINESTRING (-118.5369318 34.0443109, -118.5366326 34.0444017)",25,2,43795.0,0,78.07
residential,,,,"LINESTRING (-118.5368868 34.0437426, -118.5369718 34.0439202)",25,2,71925.0,0,65.99
residential,,,,"LINESTRING (-118.5369718 34.0439202, -118.5370709 34.0440832)",25,2,71924.0,0,78.07
residential,,,,"LINESTRING (-118.5370709 34.0440832, -118.5371991 34.0442524)",25,2,64172.0,0,80.51
residential,,,,"LINESTRING (-118.5390809 34.0437707, -118.5391388 34.043975)",25,2,21652.0,0,94.01
residential,,,,"LINESTRING (-118.5391388 34.043975, -118.5390616 34.0442026)",25,2,21652.0,0,94.01
residential,,,,"LINESTRING (-118.5390616 34.0442026, -118.5389328 34.044416)",25,2,21652.0,0,94.01
residential,,,,"LINESTRING (-118.5389328 34.044416, -118.5387269 34.044608)",25,2,21652.0,0,94.01
residential,,,,"LINESTRING (-118.5373434 34.0416109, -118.5372457 34.0415446)",25,2,64513.0,0,80.65
residential,,,,"LINESTRING (-118.5372457 34.0415446, -118.5365333 34.041125)",25,2,10076.0,0,60.57
residential,,,,"LINESTRING (-118.5365434 34.040245, -118.5365333 34.041125)",25,2,49659.0,0,75.56
residential,,,,"LINESTRING (-118.5365333 34.041125, -118.5362157 34.0416371)",25,2,10076.0,0,60.57
residential,,,,"LINESTRING (-118.5362157 34.0416371, -118.5359668 34.0421563)",25,2,41225.0,0,52.38
residential,,,,"LINESTRING (-118.5359668 34.0421563, -118.5357866 34.0426185)",25,2,35805.0,0,67.35
residential,,,,"LINESTRING (-118.5357866 34.0426185, -118.5357351 34.0430026)",25,2,46877.0,0,39.95
residential,,,,"LINESTRING (-118.5357351 34.0430026, -118.5357093 34.0434507)",25,2,46877.0,0,39.95
residential,,,,"LINESTRING (-118.5357093 34.0434507, -118.5357554 34.043954)",25,2,46877.0,0,39.95
residential,,,,"LINESTRING (-118.5374946 34.0414379, -118.5373434 34.0416109)",25,2,10526.0,0,68.47
residential,,,,"LINESTRING (-118.5373434 34.0416109, -118.5371685 34.0417864)",25,2,22006.0,0,66.65
residential,,,,"LINESTRING (-118.5371685 34.0417864, -118.5365161 34.0421776)",25,2,35805.0,0,67.35
residential,,,,"LINESTRING (-118.5365161 34.0421776, -118.536293 34.0422132)",25,2,35805.0,0,67.35
residential,,,,"LINESTRING (-118.536293 34.0422132, -118.5359668 34.0421563)",25,2,35805.0,0,67.35
residential,,,,"LINESTRING (-118.5359668 34.0421563, -118.5349276 34.0419009)",25,2,41225.0,0,52.38
residential,,,,"LINESTRING (-118.5349276 34.0419009, -118.5348252 34.0418757)",25,2,58192.0,0,77.32
residential,,,,"LINESTRING (-118.5348252 34.0418757, -118.534751 34.0418586)",25,2,58192.0,0,77.32
residential,,,,"LINESTRING (-118.534751 34.0418586, -118.5341901 34.0417295)",25,2,7052.0,0,60.57
residential,,,,"LINESTRING (-118.5341901 34.0417295, -118.5339841 34.0417295)",25,2,7052.0,0,60.57
residential,,,,"LINESTRING (-118.5339841 34.0417295, -118.5337781 34.0417935)",25,2,7052.0,0,60.57
secondary,,,,"LINESTRING (-118.5312261 34.0445091, -118.5313339 34.0441449)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5313339 34.0441449, -118.5314437 34.0438439)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5314437 34.0438439, -118.5317562 34.0431312)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5317562 34.0431312, -118.5319969 34.0425995)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5319969 34.0425995, -118.5320936 34.0423526)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5320936 34.0423526, -118.5321892 34.0420107)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5321892 34.0420107, -118.5323127 34.0414984)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5323127 34.0414984, -118.5324115 34.0411701)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5324115 34.0411701, -118.5325647 34.0408426)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5325647 34.0408426, -118.5327927 34.0404627)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5327927 34.0404627, -118.5330871 34.0399888)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5330871 34.0399888, -118.533264 34.0396816)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.533264 34.0396816, -118.5333819 34.0393996)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5333819 34.0393996, -118.5334732 34.0390903)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5334732 34.0390903, -118.5336235 34.0384369)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5336235 34.0384369, -118.5337173 34.0381536)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5337173 34.0381536, -118.533845 34.037855)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.533845 34.037855, -118.5339199 34.0377177)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5339199 34.0377177, -118.534004 34.0375633)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.534004 34.0375633, -118.5341924 34.0372937)",30,4,34319.0,0,33.8
secondary,,,,"LINESTRING (-118.5341924 34.0372937, -118.5344593 34.0369981)",30,4,34319.0,1,33.8
secondary,,,,"LINESTRING (-118.5344593 34.0369981, -118.5348401 34.0367002)",30,4,34319.0,0,33.8
residential,,,,"LINESTRING (-118.5337781 34.0417935, -118.5336494 34.0419287)",25,2,7052.0,0,60.57
residential,,,,"LINESTRING (-118.5336494 34.0419287, -118.5335979 34.0420354)",25,2,7052.0,0,60.57
residential,,,,"LINESTRING (-118.5335979 34.0420354, -118.5335978 34.0426026)",25,2,7052.0,0,60.57
residential,,,,"LINESTRING (-118.5335978 34.0426026, -118.5335978 34.0430919)",25,2,7052.0,0,60.57
residential,,,,"LINESTRING (-118.5335978 34.0430919, -118.5327309 34.0439311)",25,2,27740.0,0,69.9
residential,,,,"LINESTRING (-118.5327309 34.0439311, -118.5326365 34.0440449)",25,2,27740.0,0,69.9
residential,,,,"LINESTRING (-118.5326365 34.0440449, -118.5325936 34.0441445)",25,2,27740.0,0,69.9
residential,,,,"LINESTRING (-118.5325936 34.0441445, -118.5325506 34.0442725)",25,2,27740.0,0,69.9
residential,,,,"LINESTRING (-118.5325506 34.0442725, -118.5325678 34.0444005)",25,2,27740.0,0,69.9
residential,,,,"LINESTRING (-118.5335978 34.0430919, -118.5339405 34.043171)",25,2,44003.0,0,81.96
residential,,,,"LINESTRING (-118.5339405 34.043171, -118.5339824 34.0431807)",25,2,44003.0,0,81.96
residential,,,,"LINESTRING (-118.5339824 34.0431807, -118.534336 34.0432624)",25,2,44003.0,0,81.96
residential,,,,"LINESTRING (-118.534336 34.0432624, -118.5344904 34.0432981)",25,2,18689.0,0,73.24
residential,,,,"LINESTRING (-118.5344904 34.0432981, -118.5346516 34.043332)",25,2,18509.0,0,48.74
residential,,,,"LINESTRING (-118.5346516 34.043332, -118.5348768 34.0433795)",25,2,18509.0,0,48.74
residential,,,,"LINESTRING (-118.5348768 34.0433795, -118.5351171 34.0434862)",25,2,18509.0,0,48.74
residential,,,,"LINESTRING (-118.5351171 34.0434862, -118.5355065 34.0437691)",25,2,18509.0,0,48.74
residential,,,,"LINESTRING (-118.5355065 34.0437691, -118.5357554 34.043954)",25,2,18509.0,0,48.74
residential,,,,"LINESTRING (-118.5357554 34.043954, -118.5363236 34.0446009)",25,2,10074.0,0,66.22
residential,,,,"LINESTRING (-118.539115 34.040308, -118.5391371 34.0404975)",25,2,44350.0,0,73.74
residential,,,,"LINESTRING (-118.5391371 34.0404975, -118.5390396 34.0406414)",25,2,44350.0,0,73.74
residential,,,,"LINESTRING (-118.5390396 34.0406414, -118.5378809 34.0415446)",25,2,44350.0,0,73.74
residential,,,,"LINESTRING (-118.5378809 34.0415446, -118.5378036 34.0416157)",25,2,44350.0,0,73.74
residential,,,,"LINESTRING (-118.5378036 34.0416157, -118.537486 34.0419571)",25,2,10526.0,0,68.47
residential,,,,"LINESTRING (-118.537486 34.0419571, -118.5370912 34.0426541)",25,2,35804.0,0,77.32
residential,,,,"LINESTRING (-118.5370912 34.0426541, -118.5369367 34.0430453)",25,2,35804.0,0,77.32
residential,,,,"LINESTRING (-118.5369367 34.0430453, -118.5368766 34.0433724)",25,2,2638.0,0,93.98
residential,,,,"LINESTRING (-118.5368766 34.0433724, -118.5368868 34.0437426)",25,2,71925.0,0,65.99
residential,,,,"LINESTRING (-118.5368868 34.0437426, -118.5368654 34.0439499)",25,2,71924.0,0,78.07
residential,,,,"LINESTRING (-118.5368654 34.0439499, -118.536805 34.0441191)",25,2,71926.0,0,77.69
residential,,,,"LINESTRING (-118.536805 34.0441191, -118.5367374 34.0442509)",25,2,71926.0,0,77.69
residential,,,,"LINESTRING (-118.5367374 34.0442509, -118.5366326 34.0444017)",25,2,43795.0,0,78.07
residential,,,,"LINESTRING (-118.5366326 34.0444017, -118.5363236 34.0446009)",25,2,10074.0,0,66.22
residential,,,,"LINESTRING (-118.5340491 34.0441528, -118.534128 34.0441815)",25,2,21516.0,0,93.99
residential,,,,"LINESTRING (-118.534128 34.0441815, -118.534401 34.0442808)",25,2,21516.0,0,93.99
residential,,,,"LINESTRING (-118.534401 34.0442808, -118.5346825 34.0444092)",25,2,21516.0,0,93.99
residential,,,,"LINESTRING (-118.5346825 34.0444092, -118.5349503 34.0445511)",25,2,21516.0,0,93.99
residential,,,,"LINESTRING (-118.5325678 34.0444005, -118.5326193 34.0445854)",25,2,27740.0,0,69.9
residential,,,,"LINESTRING (-118.5333281 34.0443504, -118.5339405 34.043171)",25,2,44003.0,0,81.96
residential,,,,"LINESTRING (-118.5294222 34.0359445, -118.5299095 34.0360134)",25,2,10273.0,0,68.05
residential,,,,"LINESTRING (-118.5299095 34.0360134, -118.5301752 34.0360023)",25,2,10273.0,0,68.05
residential,,,,"LINESTRING (-118.5306419 34.0359168, -118.5308831 34.0359073)",25,2,24536.0,0,26.12
residential,,,,"LINESTRING (-118.5308831 34.0359073, -118.5312158 34.0357488)",25,2,24536.0,0,26.12
residential,,,,"LINESTRING (-118.5304093 34.0391172, -118.5302716 34.0388854)",25,2,7217.0,0,42.57
residential,,,,"LINESTRING (-118.5302716 34.0388854, -118.5302373 34.0388143)",25,2,18287.0,0,43.67
residential,,,,"LINESTRING (-118.5302373 34.0388143, -118.5302287 34.0387716)",25,2,18287.0,0,43.67
residential,,,,"LINESTRING (-118.5302287 34.0387716, -118.5302373 34.0387289)",25,2,18287.0,0,43.67
residential,,,,"LINESTRING (-118.5302373 34.0387289, -118.5303317 34.0383449)",25,2,18287.0,0,43.67
residential,,,,"LINESTRING (-118.5303317 34.0383449, -118.5306235 34.0372211)",25,2,30163.0,0,26.12
residential,,,,"LINESTRING (-118.5306235 34.0372211, -118.5308935 34.0361072)",25,2,24536.0,0,26.12
residential,,,,"LINESTRING (-118.5308935 34.0361072, -118.5308831 34.0359073)",25,2,24536.0,0,26.12
residential,,,,"LINESTRING (-118.5325074 34.0359445, -118.5325204 34.0360688)",25,2,69987.0,0,63.83
residential,,,,"LINESTRING (-118.5325204 34.0360688, -118.5324517 34.03614)",25,2,69987.0,0,63.83
residential,,,,"LINESTRING (-118.5324517 34.03614, -118.5321685 34.0363178)",25,2,69987.0,0,63.83
residential,,,,"LINESTRING (-118.5321685 34.0363178, -118.5319968 34.03646)",25,2,69987.0,0,63.83
residential,,,,"LINESTRING (-118.5319968 34.03646, -118.531808 34.0366734)",25,2,69987.0,0,63.83
residential,,,,"LINESTRING (-118.531808 34.0366734, -118.5316707 34.0368797)",25,2,69987.0,0,63.83
residential,,,,"LINESTRING (-118.5316707 34.0368797, -118.5315677 34.0371215)",25,2,69987.0,0,63.83
residential,,,,"LINESTRING (-118.5315677 34.0371215, -118.531499 34.0373776)",25,2,18510.0,0,65.24
residential,,,,"LINESTRING (-118.531499 34.0373776, -118.5314618 34.0375445)",25,2,18510.0,0,65.24
residential,,,,"LINESTRING (-118.5314618 34.0375445, -118.5312501 34.0384942)",25,2,46654.0,0,53.17
residential,,,,"LINESTRING (-118.5312501 34.0384942, -118.5311814 34.0386791)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5311814 34.0386791, -118.5311385 34.0387432)",25,2,7217.0,0,42.57
residential,,,,"LINESTRING (-118.5311385 34.0387432, -118.5310355 34.0388427)",25,2,7217.0,0,42.57
residential,,,,"LINESTRING (-118.5310355 34.0388427, -118.5304093 34.0391172)",25,2,7217.0,0,42.57
residential,,,,"LINESTRING (-118.5304093 34.0391172, -118.5301 34.0393548)",25,2,7217.0,0,42.57
residential,,,,"LINESTRING (-118.5301 34.0393548, -118.5299197 34.0395895)",25,2,43812.0,0,72.05
residential,,,,"LINESTRING (-118.5299197 34.0395895, -118.5298339 34.0397602)",25,2,43812.0,0,72.05
residential,,,,"LINESTRING (-118.5298339 34.0397602, -118.5296622 34.040443)",25,2,43812.0,0,72.05
residential,,,,"LINESTRING (-118.5283061 34.0354571, -118.5273534 34.0363178)",25,2,32935.0,0,83.29
residential,,,,"LINESTRING (-118.5273534 34.0363178, -118.5273105 34.0363889)",25,2,38616.0,0,54.85
residential,,,,"LINESTRING (-118.5273105 34.0363889, -118.5272761 34.0365454)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5272761 34.0365454, -118.5272161 34.0366734)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5272161 34.0366734, -118.5271045 34.0367872)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5271045 34.0367872, -118.5269929 34.0368655)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5269929 34.0368655, -118.5268641 34.0369224)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5268641 34.0369224, -118.5267354 34.0369508)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5267354 34.0369508, -118.5266067 34.036965)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5266067 34.036965, -118.5265122 34.0369508)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5265122 34.0369508, -118.5263148 34.0369152)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5263148 34.0369152, -118.526126 34.0368299)",25,2,44047.0,0,81.97
service,,,,"LINESTRING (-118.5270358 34.0369366, -118.5269929 34.0368655)",30,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5265723 34.0369935, -118.5266067 34.036965)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.526126 34.0368299, -118.5262032 34.0369366)",25,2,44047.0,0,81.97
residential,,,,"LINESTRING (-118.5262032 34.0369366, -118.5262547 34.0370433)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5262547 34.0370433, -118.5264286 34.0372911)",25,2,44046.0,0,68.85
residential,,,,"LINESTRING (-118.5264286 34.0372911, -118.5264446 34.0373138)",25,2,44046.0,0,68.85
residential,,,,"LINESTRING (-118.5264446 34.0373138, -118.5267011 34.0376763)",25,2,44046.0,0,68.85
residential,,,,"LINESTRING (-118.5267011 34.0376763, -118.5268216 34.0377808)",25,2,61081.0,0,67.35
residential,,,,"LINESTRING (-118.5268216 34.0377808, -118.5271474 34.0377901)",25,2,61081.0,0,67.35
residential,,,,"LINESTRING (-118.5271474 34.0377901, -118.5278169 34.0378968)",25,2,61081.0,0,67.35
residential,,,,"LINESTRING (-118.5278169 34.0378968, -118.5282632 34.037975)",25,2,2623.0,0,76.73
residential,,,,"LINESTRING (-118.5282632 34.037975, -118.5293704 34.0381742)",25,2,38989.0,0,52.28
residential,,,,"LINESTRING (-118.5293704 34.0381742, -118.5303317 34.0383449)",25,2,40932.0,0,68.09
residential,,,,"LINESTRING (-118.5303317 34.0383449, -118.5312501 34.0384942)",25,2,4975.0,0,68.71
service,,,,"LINESTRING (-118.5278941 34.0374345, -118.5278169 34.0378968)",30,2,61081.0,0,67.35
service,,,,"LINESTRING (-118.5271903 34.0371642, -118.5270358 34.0369366)",30,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5265723 34.0369935, -118.526538 34.0370148)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.526538 34.0370148, -118.5264951 34.0370717)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5264951 34.0370717, -118.5264607 34.0371286)",25,2,67014.0,0,88.17
residential,,,,"LINESTRING (-118.5264607 34.0371286, -118.526435 34.0371855)",25,2,44046.0,0,68.85
residential,,,,"LINESTRING (-118.526435 34.0371855, -118.5264264 34.0372495)",25,2,44046.0,0,68.85
residential,,,,"LINESTRING (-118.5264264 34.0372495, -118.5264286 34.0372911)",25,2,44046.0,0,68.85
residential,,,,"LINESTRING (-118.5268216 34.0377808, -118.526847 34.038103)",25,2,24529.0,0,76.58
residential,,,,"LINESTRING (-118.526847 34.038103, -118.526847 34.0382097)",25,2,24529.0,0,76.58
residential,,,,"LINESTRING (-118.526847 34.0382097, -118.5268298 34.0383093)",25,2,24529.0,0,76.58
residential,,,,"LINESTRING (-118.5268298 34.0383093, -118.5267697 34.0385084)",25,2,24529.0,0,76.58
residential,,,,"LINESTRING (-118.5267697 34.0385084, -118.5266324 34.0387005)",25,2,24529.0,0,76.58
residential,,,,"LINESTRING (-118.5266324 34.0387005, -118.5264607 34.0388356)",25,2,24529.0,0,76.58
residential,,,,"LINESTRING (-118.5264607 34.0388356, -118.5262204 34.0389565)",25,2,24529.0,0,76.58
residential,,,,"LINESTRING (-118.5312501 34.0384942, -118.5314303 34.0385369)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5314303 34.0385369, -118.5316106 34.0386294)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5316106 34.0386294, -118.5317479 34.0387716)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5317479 34.0387716, -118.5317994 34.038857)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5317994 34.038857, -118.5318252 34.0389423)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5318252 34.0389423, -118.5318337 34.039049)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5318337 34.039049, -118.5318252 34.0391628)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5318252 34.0391628, -118.5317565 34.0393477)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5317565 34.0393477, -118.5316449 34.0395397)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5316449 34.0395397, -118.5314904 34.0397247)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5314904 34.0397247, -118.5312415 34.0399807)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5312415 34.0399807, -118.5309583 34.0402652)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5309583 34.0402652, -118.5308354 34.040387)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5308354 34.040387, -118.5305634 34.0406564)",25,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.5305634 34.0406564, -118.5303379 34.0409176)",25,2,4213.0,0,88.37
service,,,,"LINESTRING (-118.5300159 34.0406934, -118.5303006 34.0403064)",30,2,30008.0,0,14.28
service,,,,"LINESTRING (-118.5312844 34.0395966, -118.5314904 34.0397247)",30,2,4213.0,0,88.37
residential,,,,"LINESTRING (-118.526126 34.0368299, -118.5259629 34.0366236)",25,2,44047.0,0,81.97
residential,,,,"LINESTRING (-118.5259629 34.0366236, -118.5258943 34.0365454)",25,2,44047.0,0,81.97
residential,,,,"LINESTRING (-118.5258943 34.0365454, -118.5257998 34.0364885)",25,2,44047.0,0,81.97
residential,,,,"LINESTRING (-118.5257998 34.0364885, -118.5256797 34.0364387)",25,2,44047.0,0,81.97
residential,,,,"LINESTRING (-118.5256797 34.0364387, -118.5255424 34.0364245)",25,2,44047.0,0,81.97
residential,,,,"LINESTRING (-118.5255424 34.0364245, -118.525405 34.0364387)",25,2,44047.0,0,81.97
residential,,,,"LINESTRING (-118.525405 34.0364387, -118.5252677 34.0364671)",25,2,44047.0,0,81.97
residential,,,,"LINESTRING (-118.5252677 34.0364671, -118.5251389 34.0365383)",25,2,52729.0,0,79.35
residential,,,,"LINESTRING (-118.5251389 34.0365383, -118.5250445 34.0366307)",25,2,52729.0,0,79.35
residential,,,,"LINESTRING (-118.5250445 34.0366307, -118.5249759 34.0367303)",25,2,52729.0,0,79.35
residential,,,,"LINESTRING (-118.5249759 34.0367303, -118.524933 34.0368441)",25,2,52729.0,0,79.35
residential,,,,"LINESTRING (-118.524933 34.0368441, -118.5249415 34.036965)",25,2,52729.0,0,79.35
residential,,,,"LINESTRING (-118.5249415 34.036965, -118.5249673 34.0370646)",25,2,52729.0,0,79.35
residential,,,,"LINESTRING (-118.5249673 34.0370646, -118.5250274 34.0372353)",25,2,52729.0,0,79.35
