highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
footway,,,,"LINESTRING (-118.3452912 34.0341148, -118.3453719 34.0341475)",5,1,20992.0,0,87.89
residential,,,,"LINESTRING (-118.3426707 34.0350244, -118.343049 34.0350013)",25,2,37865.0,0,77.1
residential,,,,"LINESTRING (-118.343049 34.0350013, -118.3433418 34.0350006)",25,2,37865.0,0,77.1
residential,,,,"LINESTRING (-118.3433418 34.0350006, -118.3434776 34.035012)",25,2,37865.0,0,77.1
residential,,,,"LINESTRING (-118.3434776 34.035012, -118.3436604 34.0350592)",25,2,37865.0,0,77.1
residential,,,,"LINESTRING (-118.3436604 34.0350592, -118.3437313 34.0350996)",25,2,40999.0,0,64.84
residential,,,,"LINESTRING (-118.3437313 34.0350996, -118.3445214 34.0354507)",25,2,23650.0,1,87.89
residential,,,,"LINESTRING (-118.3445214 34.0354507, -118.344585 34.0354512)",25,2,43121.0,0,42.71
residential,,,,"LINESTRING (-118.344585 34.0354512, -118.3454325 34.0356497)",25,2,54712.0,0,96.3
residential,,,,"LINESTRING (-118.3454325 34.0356497, -118.3464187 34.0358764)",25,2,29168.0,0,70.13
residential,,,,"LINESTRING (-118.3464187 34.0358764, -118.3473304 34.0360908)",25,2,35119.0,0,60.97
residential,,,,"LINESTRING (-118.3473304 34.0360908, -118.3473841 34.036111)",25,2,35119.0,0,60.97
residential,,,,"LINESTRING (-118.3473841 34.036111, -118.3479178 34.0362318)",25,2,23945.0,0,0.0
residential,,,,"LINESTRING (-118.3684035 34.0406974, -118.3685907 34.0408288)",25,2,43073.0,0,97.35
residential,,,,"LINESTRING (-118.3685907 34.0408288, -118.3690154 34.0409581)",25,2,29910.0,0,94.95
residential,,,,"LINESTRING (-118.3690154 34.0409581, -118.3699666 34.0412457)",25,2,66392.0,0,78.46
secondary,,,,"LINESTRING (-118.3694272 34.0354081, -118.3691982 34.0359006)",30,5,60667.0,0,78.46
primary,,,,"LINESTRING (-118.3691982 34.0359006, -118.3689687 34.0358305)",35,5,66704.0,0,35.55
primary,,,,"LINESTRING (-118.3689687 34.0358305, -118.3687369 34.0357499)",35,5,66704.0,0,35.55
primary,,,,"LINESTRING (-118.3687369 34.0357499, -118.3686135 34.0356991)",35,5,66704.0,0,35.55
secondary,,,,"LINESTRING (-118.36893 34.0365129, -118.3691982 34.0359006)",30,5,66704.0,0,35.55
service,,,,"LINESTRING (-118.3684634 34.0356286, -118.3683954 34.0360277)",30,2,66704.0,0,35.55
service,,,,"LINESTRING (-118.3683554 34.0364681, -118.36893 34.0365129)",30,2,29936.0,0,55.79
secondary,,,,"LINESTRING (-118.3687821 34.0369214, -118.36893 34.0365129)",30,4,29936.0,0,55.79
residential,,,,"LINESTRING (-118.3667572 34.0369372, -118.3676211 34.0370023)",25,2,20993.0,0,74.19
residential,,,,"LINESTRING (-118.3676211 34.0370023, -118.3676759 34.0370319)",25,2,32456.0,0,87.26
residential,,,,"LINESTRING (-118.3687821 34.0369214, -118.3686155 34.0371692)",25,2,29936.0,0,55.79
secondary,,,,"LINESTRING (-118.3687084 34.0376568, -118.3686994 34.0375001)",30,4,29936.0,0,55.79
secondary,,,,"LINESTRING (-118.3686994 34.0375001, -118.3687116 34.0372948)",30,4,29936.0,0,55.79
secondary,,,,"LINESTRING (-118.3687116 34.0372948, -118.36874 34.0371082)",30,4,29936.0,0,55.79
secondary,,,,"LINESTRING (-118.36874 34.0371082, -118.3687821 34.0369214)",30,4,29936.0,0,55.79
residential,,,,"LINESTRING (-118.3684164 34.0376719, -118.3684996 34.0376478)",25,2,11556.0,0,82.42
residential,,,,"LINESTRING (-118.3684996 34.0376478, -118.3685812 34.0376458)",25,2,11556.0,0,82.42
residential,,,,"LINESTRING (-118.3685812 34.0376458, -118.3687084 34.0376568)",25,2,15393.0,0,73.13
residential,,,,"LINESTRING (-118.3680508 34.0384885, -118.3684164 34.0376719)",25,2,11556.0,0,82.42
residential,,,,"LINESTRING (-118.3684164 34.0376719, -118.3685481 34.0373793)",25,2,11556.0,0,82.42
residential,,,,"LINESTRING (-118.3669105 34.0390223, -118.3676923 34.0370869)",25,2,54361.0,0,77.49
residential,,,,"LINESTRING (-118.3676923 34.0370869, -118.3676759 34.0370319)",25,2,54361.0,0,77.49
primary,,,,"LINESTRING (-118.370566 34.0392984, -118.3696843 34.0398042)",35,5,29909.0,0,78.46
secondary,,,,"LINESTRING (-118.3696843 34.0398042, -118.3692951 34.0391718)",30,5,15393.0,0,73.13
secondary,,,,"LINESTRING (-118.3696843 34.0398042, -118.3697675 34.0399322)",30,4,29909.0,0,78.46
secondary,,,,"LINESTRING (-118.3700035 34.0406404, -118.3699708 34.0404601)",30,5,66392.0,1,78.46
secondary,,,,"LINESTRING (-118.3699708 34.0404601, -118.3699391 34.0403329)",30,5,66392.0,0,78.46
secondary,,,,"LINESTRING (-118.3699391 34.0403329, -118.3698991 34.0402234)",30,5,66392.0,0,78.46
secondary,,,,"LINESTRING (-118.3698991 34.0402234, -118.3697675 34.0399322)",30,5,54100.0,6,0.0
secondary,,,,"LINESTRING (-118.3699666 34.0412457, -118.3699976 34.0410888)",30,5,66392.0,1,78.46
secondary,,,,"LINESTRING (-118.3699976 34.0410888, -118.370012 34.0409481)",30,5,66392.0,0,78.46
secondary,,,,"LINESTRING (-118.370012 34.0409481, -118.3700139 34.040751)",30,5,66392.0,0,78.46
secondary,,,,"LINESTRING (-118.3700139 34.040751, -118.3700035 34.0406404)",30,5,66392.0,0,78.46
secondary,,,,"LINESTRING (-118.3692951 34.0391718, -118.3691535 34.0389418)",30,4,15393.0,0,73.13
secondary,,,,"LINESTRING (-118.3691535 34.0389418, -118.368946 34.0385791)",30,4,15393.0,0,73.13
secondary,,,,"LINESTRING (-118.368946 34.0385791, -118.3688633 34.0383944)",30,4,15393.0,0,73.13
secondary,,,,"LINESTRING (-118.3688633 34.0383944, -118.3688023 34.038209)",30,4,15393.0,0,73.13
secondary,,,,"LINESTRING (-118.3688023 34.038209, -118.3687322 34.03793)",30,4,15393.0,0,73.13
secondary,,,,"LINESTRING (-118.3687322 34.03793, -118.3687084 34.0376568)",30,4,15393.0,0,73.13
unclassified,,,,"LINESTRING (-118.3657831 34.0395305, -118.3669105 34.0390223)",20,2,54361.0,0,77.49
unclassified,,,,"LINESTRING (-118.3669105 34.0390223, -118.3680508 34.0384885)",20,2,11556.0,0,82.42
primary,,,,"LINESTRING (-118.3687028 34.0405295, -118.3697675 34.0399322)",35,5,29909.0,0,78.46
primary,,,,"LINESTRING (-118.3696843 34.0398042, -118.3666604 34.041519)",35,3,29909.0,0,78.46
residential,,,,"LINESTRING (-118.3666604 34.041519, -118.3670063 34.0407635)",25,2,66247.0,0,97.35
residential,,,,"LINESTRING (-118.3670063 34.0407635, -118.367446 34.0398031)",25,2,50622.0,0,28.69
residential,,,,"LINESTRING (-118.3648932 34.0432129, -118.3651216 34.0431383)",25,2,23774.0,0,40.59
residential,,,,"LINESTRING (-118.3651216 34.0431383, -118.3655284 34.0430055)",25,2,23774.0,0,40.59
residential,,,,"LINESTRING (-118.3655284 34.0430055, -118.3656495 34.0429916)",25,2,23774.0,0,40.59
residential,,,,"LINESTRING (-118.3656495 34.0429916, -118.3659908 34.0430528)",25,2,23774.0,0,40.59
residential,,,,"LINESTRING (-118.3659908 34.0430528, -118.3670177 34.0430696)",25,2,4621.0,0,76.96
residential,,,,"LINESTRING (-118.3670177 34.0430696, -118.3680721 34.0430776)",25,2,21128.0,0,59.71
residential,,,,"LINESTRING (-118.3680721 34.0430776, -118.3690941 34.043094)",25,2,37859.0,0,78.01
residential,,,,"LINESTRING (-118.3690941 34.043094, -118.3691879 34.0430974)",25,2,37859.0,0,78.01
residential,,,,"LINESTRING (-118.3691879 34.0430974, -118.3692859 34.0431075)",25,2,4587.0,0,69.08
residential,,,,"LINESTRING (-118.3692859 34.0431075, -118.3702286 34.0432869)",25,2,32164.0,1,51.81
residential,,,,"LINESTRING (-118.3614131 34.0440704, -118.3617324 34.044263)",25,2,68874.0,0,76.56
residential,,,,"LINESTRING (-118.3617324 34.044263, -118.3619031 34.0443889)",25,2,51193.0,0,72.54
residential,,,,"LINESTRING (-118.3619031 34.0443889, -118.3620468 34.0444611)",25,2,51193.0,0,72.54
residential,,,,"LINESTRING (-118.3620468 34.0444611, -118.362304 34.0445181)",25,2,51193.0,0,72.54
secondary,,,,"LINESTRING (-118.3691879 34.0430974, -118.3696303 34.0420824)",30,4,4587.0,3,69.08
secondary,,,,"LINESTRING (-118.3696303 34.0420824, -118.369782 34.0417457)",30,4,63741.0,0,88.37
secondary,,,,"LINESTRING (-118.369782 34.0417457, -118.3698699 34.0415327)",30,4,63741.0,0,88.37
secondary,,,,"LINESTRING (-118.3698699 34.0415327, -118.3699299 34.0413832)",30,4,63741.0,0,88.37
secondary,,,,"LINESTRING (-118.3699299 34.0413832, -118.3699666 34.0412457)",30,4,23944.0,2,58.44
primary,,,,"LINESTRING (-118.3647704 34.0426786, -118.3652271 34.0424686)",35,3,14765.0,0,97.35
primary,,,,"LINESTRING (-118.3652271 34.0424686, -118.3656699 34.0422452)",35,3,14765.0,0,97.35
primary,,,,"LINESTRING (-118.3656699 34.0422452, -118.3665719 34.0417359)",35,3,14765.0,0,97.35
primary,,,,"LINESTRING (-118.3665719 34.0417359, -118.3675141 34.0412027)",35,3,48525.0,0,97.35
primary,,,,"LINESTRING (-118.3675141 34.0412027, -118.3684035 34.0406974)",35,3,48525.0,0,97.35
primary,,,,"LINESTRING (-118.3684035 34.0406974, -118.3687028 34.0405295)",35,3,43073.0,0,97.35
secondary,,,,"LINESTRING (-118.3690174 34.0434967, -118.3691879 34.0430974)",30,5,4587.0,0,69.08
residential,,,,"LINESTRING (-118.3680721 34.0430776, -118.3690154 34.0409581)",25,2,29910.0,0,94.95
primary,,,,"LINESTRING (-118.3671808 34.0355817, -118.3669293 34.0357109)",35,5,66524.0,3,87.83
primary,,,,"LINESTRING (-118.3669293 34.0357109, -118.3667759 34.0357898)",35,5,66524.0,0,87.83
primary,,,,"LINESTRING (-118.3667759 34.0357898, -118.3656536 34.0363665)",35,5,26913.0,0,80.58
primary,,,,"LINESTRING (-118.3656536 34.0363665, -118.364839 34.0367828)",35,5,4631.0,0,68.57
primary,,,,"LINESTRING (-118.364839 34.0367828, -118.3643841 34.0370111)",35,5,4631.0,2,68.57
residential,,,,"LINESTRING (-118.3657831 34.0395305, -118.3667572 34.0369372)",25,2,20993.0,0,74.19
residential,,,,"LINESTRING (-118.3667572 34.0369372, -118.3671588 34.0358756)",25,2,32456.0,1,87.26
residential,,,,"LINESTRING (-118.3671588 34.0358756, -118.3672275 34.0356622)",25,2,62648.0,0,82.04
residential,,,,"LINESTRING (-118.3672275 34.0356622, -118.3671808 34.0355817)",25,2,66524.0,0,87.83
residential,,,,"LINESTRING (-118.3644068 34.0401484, -118.3647415 34.0391451)",25,2,26913.0,0,80.58
residential,,,,"LINESTRING (-118.3647415 34.0391451, -118.3656785 34.0364755)",25,2,26913.0,0,80.58
residential,,,,"LINESTRING (-118.3656785 34.0364755, -118.3656536 34.0363665)",25,2,12458.0,0,68.57
residential,,,,"LINESTRING (-118.3656536 34.0363665, -118.3656305 34.0362665)",25,2,12458.0,0,68.57
residential,,,,"LINESTRING (-118.3656305 34.0362665, -118.3660364 34.0350745)",25,2,52002.0,0,7.69
primary,,,,"LINESTRING (-118.3643841 34.0370111, -118.363993 34.0372118)",35,5,26598.0,1,73.23
residential,,,,"LINESTRING (-118.3631353 34.040577, -118.3637552 34.038892)",25,2,31856.0,0,99.5
residential,,,,"LINESTRING (-118.3637552 34.038892, -118.3643872 34.0372423)",25,2,38013.0,0,99.5
residential,,,,"LINESTRING (-118.3643872 34.0372423, -118.3643841 34.0370111)",25,2,38013.0,0,99.5
residential,,,,"LINESTRING (-118.3643841 34.0370111, -118.3643922 34.0368472)",25,2,41001.0,0,87.83
residential,,,,"LINESTRING (-118.3643922 34.0368472, -118.3651273 34.0347872)",25,2,26598.0,0,73.23
residential,,,,"LINESTRING (-118.3630002 34.0377245, -118.3641381 34.0345349)",25,2,17857.0,0,85.87
primary,,,,"LINESTRING (-118.363993 34.0372118, -118.3634502 34.0374928)",35,5,21304.0,0,87.83
primary,,,,"LINESTRING (-118.3634502 34.0374928, -118.3632811 34.0375807)",35,5,35381.0,0,87.83
primary,,,,"LINESTRING (-118.3632811 34.0375807, -118.3630002 34.0377245)",35,5,43123.0,0,53.64
primary,,,,"LINESTRING (-118.3630002 34.0377245, -118.3628317 34.0378106)",35,6,43123.0,0,53.64
residential,,,,"LINESTRING (-118.360811 34.0413124, -118.3609329 34.0408892)",25,2,71508.0,0,89.19
residential,,,,"LINESTRING (-118.3609329 34.0408892, -118.3617871 34.0385181)",25,2,43722.0,0,89.19
residential,,,,"LINESTRING (-118.3617871 34.0385181, -118.3617572 34.0383654)",25,2,54879.0,0,87.83
residential,,,,"LINESTRING (-118.3617572 34.0383654, -118.3617384 34.0382305)",25,2,54879.0,0,87.83
residential,,,,"LINESTRING (-118.3617384 34.0382305, -118.3627656 34.0353701)",25,2,49207.0,0,57.82
residential,,,,"LINESTRING (-118.3627656 34.0353701, -118.3631079 34.0343932)",25,2,5718.0,0,72.66
primary,,,,"LINESTRING (-118.3628317 34.0378106, -118.3617572 34.0383654)",35,5,54879.0,1,87.83
primary,,,,"LINESTRING (-118.3617572 34.0383654, -118.3609131 34.0387914)",35,5,15579.0,0,87.83
residential,,,,"LINESTRING (-118.3656693 34.0398281, -118.3657831 34.0395305)",25,2,70551.0,0,79.12
residential,yes,,,"LINESTRING (-118.3656647 34.0420965, -118.3659049 34.041409)",25,2,66247.0,0,97.35
residential,yes,,,"LINESTRING (-118.3659049 34.041409, -118.3667594 34.0393458)",25,2,40645.0,0,85.86
track,,,,"LINESTRING (-118.3645743 34.0400732, -118.3657831 34.0395305)",0,1,20993.0,0,74.19
service,,,,"LINESTRING (-118.3646458 34.0408499, -118.3641635 34.0407563)",30,2,35061.0,0,20.69
service,,,,"LINESTRING (-118.3644728 34.040971, -118.3641158 34.040892)",30,2,35061.0,0,20.69
residential,,,,"LINESTRING (-118.362883 34.0386681, -118.3637552 34.038892)",25,2,40682.0,0,89.93
residential,,,,"LINESTRING (-118.3637552 34.038892, -118.3647415 34.0391451)",25,2,26913.0,0,80.58
residential,,,,"LINESTRING (-118.3620603 34.0409079, -118.3620556 34.0408559)",25,2,71436.0,0,82.77
residential,,,,"LINESTRING (-118.3620556 34.0408559, -118.362883 34.0386681)",25,2,40682.0,0,89.93
residential,,,,"LINESTRING (-118.362883 34.0386681, -118.3632811 34.0375807)",25,2,23934.0,0,83.28
residential,,,,"LINESTRING (-118.3575797 34.040518, -118.3577603 34.0399605)",25,2,6439.0,0,77.69
residential,,,,"LINESTRING (-118.3577603 34.0399605, -118.3585424 34.0376208)",25,2,38227.0,0,77.78
residential,,,,"LINESTRING (-118.3585424 34.0376208, -118.3596546 34.0342203)",25,2,17303.0,0,97.94
service,,,,"LINESTRING (-118.359615 34.0379348, -118.3593559 34.0378748)",30,2,46133.0,0,68.18
residential,,,,"LINESTRING (-118.3582049 34.0420886, -118.3584498 34.0413992)",25,2,71512.0,0,79.02
residential,,,,"LINESTRING (-118.3584498 34.0413992, -118.3589253 34.0401057)",25,2,71512.0,0,79.02
residential,,,,"LINESTRING (-118.3589253 34.0401057, -118.3589559 34.0399693)",25,2,71513.0,0,79.02
residential,,,,"LINESTRING (-118.3589559 34.0399693, -118.358995 34.0397808)",25,2,1808.0,0,77.69
residential,,,,"LINESTRING (-118.358995 34.0397808, -118.3590351 34.0396332)",25,2,1808.0,0,77.69
residential,,,,"LINESTRING (-118.3590351 34.0396332, -118.359615 34.0379348)",25,2,46133.0,0,68.18
residential,,,,"LINESTRING (-118.359615 34.0379348, -118.3608862 34.0342112)",25,2,20509.0,0,86.29
residential,,,,"LINESTRING (-118.3556553 34.0395418, -118.3566296 34.0371076)",25,2,57173.0,0,72.83
residential,,,,"LINESTRING (-118.3566296 34.0371076, -118.3577096 34.0343083)",25,2,20515.0,0,76.24
residential,,,,"LINESTRING (-118.357111 34.0372339, -118.3576645 34.0373792)",25,2,31765.0,0,81.09
residential,,,,"LINESTRING (-118.3576645 34.0373792, -118.3585424 34.0376208)",25,2,60366.0,0,77.13
primary,,,,"LINESTRING (-118.3609131 34.0387914, -118.3603492 34.0390784)",35,6,49350.0,0,86.55
primary,,,,"LINESTRING (-118.3603492 34.0390784, -118.3597964 34.0393739)",35,5,6352.0,1,77.69
primary_link,,,,"LINESTRING (-118.3597964 34.0393739, -118.3599452 34.0393851)",35,2,6352.0,0,77.69
primary_link,,,,"LINESTRING (-118.3599452 34.0393851, -118.3600261 34.0393789)",35,2,6352.0,0,77.69
primary_link,,,,"LINESTRING (-118.3601565 34.0394298, -118.3601835 34.0394708)",35,2,38503.0,0,35.34
primary_link,,,,"LINESTRING (-118.3601835 34.0394708, -118.3602116 34.0395712)",35,2,38503.0,0,35.34
residential,,,,"LINESTRING (-118.3557722 34.0432822, -118.3560119 34.0429319)",25,2,57167.0,0,59.62
residential,,,,"LINESTRING (-118.3560119 34.0429319, -118.3561863 34.04259)",25,2,57167.0,0,59.62
residential,,,,"LINESTRING (-118.3561863 34.04259, -118.3565568 34.041593)",25,2,57167.0,0,59.62
residential,,,,"LINESTRING (-118.3565568 34.041593, -118.3565645 34.0414453)",25,2,57167.0,0,59.62
residential,,,,"LINESTRING (-118.3565645 34.0414453, -118.3565407 34.041372)",25,2,57167.0,0,59.62
residential,,,,"LINESTRING (-118.3565407 34.041372, -118.3563658 34.0411305)",25,2,57167.0,0,59.62
residential,,,,"LINESTRING (-118.3563658 34.0411305, -118.3562601 34.040988)",25,2,6439.0,0,77.69
residential,,,,"LINESTRING (-118.3562601 34.040988, -118.3563559 34.0406937)",25,2,57105.0,0,71.59
residential,,,,"LINESTRING (-118.3563559 34.0406937, -118.3563742 34.0406538)",25,2,57105.0,0,71.59
residential,,,,"LINESTRING (-118.3563742 34.0406538, -118.3567024 34.0397694)",25,2,14867.0,0,94.19
residential,,,,"LINESTRING (-118.3567024 34.0397694, -118.3576645 34.0373792)",25,2,70021.0,0,4.69
residential,,,,"LINESTRING (-118.3576645 34.0373792, -118.3588797 34.0342543)",25,2,5939.0,0,97.94
service,,,,"LINESTRING (-118.3563742 34.0406538, -118.3577603 34.0399605)",30,2,38227.0,0,77.78
primary,,,,"LINESTRING (-118.3597964 34.0393739, -118.358995 34.0397808)",35,5,71513.0,4,79.02
primary,,,,"LINESTRING (-118.358995 34.0397808, -118.3578861 34.0403663)",35,5,1808.0,0,77.69
primary,,,,"LINESTRING (-118.3578861 34.0403663, -118.3575797 34.040518)",35,5,71515.0,1,68.37
primary,,,,"LINESTRING (-118.3575797 34.040518, -118.3563658 34.0411305)",35,5,57167.0,1,59.62
primary,,,,"LINESTRING (-118.3563658 34.0411305, -118.356061 34.0412652)",35,5,57167.0,0,59.62
primary,,,,"LINESTRING (-118.356061 34.0412652, -118.3558377 34.0413383)",35,5,4622.0,0,77.69
primary,,,,"LINESTRING (-118.3558377 34.0413383, -118.3556019 34.0413969)",35,5,4622.0,0,77.69
primary,,,,"LINESTRING (-118.3556019 34.0413969, -118.3554246 34.0414262)",35,5,43109.0,0,37.26
primary,,,,"LINESTRING (-118.3554246 34.0414262, -118.355247 34.0414436)",35,5,62917.0,0,77.69
primary,,,,"LINESTRING (-118.355247 34.0414436, -118.3550678 34.0414564)",35,5,62917.0,0,77.69
primary,,,,"LINESTRING (-118.3550678 34.0414564, -118.3548856 34.0414554)",35,5,62917.0,0,77.69
primary,,,,"LINESTRING (-118.3548856 34.0414554, -118.3546759 34.0414419)",35,5,6793.0,1,76.45
primary,,,,"LINESTRING (-118.3546759 34.0414419, -118.3539133 34.0413448)",35,5,14767.0,2,77.69
primary,,,,"LINESTRING (-118.3539133 34.0413448, -118.3533675 34.0412697)",35,5,14767.0,0,77.69
service,,,,"LINESTRING (-118.3648721 34.0419542, -118.3656915 34.0415331)",30,2,71506.0,0,79.88
service,,,,"LINESTRING (-118.3656915 34.0415331, -118.3659049 34.041409)",30,2,40645.0,0,85.86
service,,,,"LINESTRING (-118.3659049 34.041409, -118.3660442 34.0413186)",30,2,40645.0,0,85.86
service,,,,"LINESTRING (-118.3660442 34.0413186, -118.3670063 34.0407635)",30,2,50622.0,0,28.69
residential,,,,"LINESTRING (-118.364753 34.0425509, -118.3647514 34.0423643)",25,2,45983.0,0,97.35
residential,,,,"LINESTRING (-118.3647514 34.0423643, -118.3647689 34.0422632)",25,2,15039.0,0,94.3
residential,,,,"LINESTRING (-118.3647689 34.0422632, -118.364844 34.0420409)",25,2,15039.0,0,94.3
residential,,,,"LINESTRING (-118.364844 34.0420409, -118.3648721 34.0419542)",25,2,71506.0,0,79.88
residential,,,,"LINESTRING (-118.3648721 34.0419542, -118.3656693 34.0398281)",25,2,6251.0,0,78.36
service,,,,"LINESTRING (-118.364501 34.041211, -118.3640391 34.0411104)",30,2,35061.0,0,20.69
residential,,,,"LINESTRING (-118.3648932 34.0432129, -118.3649361 34.043099)",25,2,23774.0,0,40.59
residential,,,,"LINESTRING (-118.3649361 34.043099, -118.3649241 34.0430294)",25,2,26162.0,0,44.48
residential,,,,"LINESTRING (-118.3649241 34.0430294, -118.3647888 34.042773)",25,2,26162.0,0,44.48
residential,,,,"LINESTRING (-118.3647888 34.042773, -118.3647704 34.0426786)",25,2,45982.0,0,29.41
residential,,,,"LINESTRING (-118.3647704 34.0426786, -118.3647629 34.0426148)",25,2,14765.0,0,97.35
primary,,,,"LINESTRING (-118.3639484 34.0430107, -118.3643487 34.0428585)",35,4,45982.0,1,29.41
primary,,,,"LINESTRING (-118.3643487 34.0428585, -118.3647704 34.0426786)",35,4,45982.0,0,29.41
residential,,,,"LINESTRING (-118.363504 34.0430172, -118.3634234 34.0428638)",25,2,21129.0,0,0.0
residential,,,,"LINESTRING (-118.3634234 34.0428638, -118.3635529 34.042495)",25,2,35061.0,0,20.69
residential,,,,"LINESTRING (-118.3635529 34.042495, -118.3640391 34.0411104)",25,2,35061.0,0,20.69
residential,,,,"LINESTRING (-118.3640391 34.0411104, -118.3641158 34.040892)",25,2,35061.0,0,20.69
residential,,,,"LINESTRING (-118.3641158 34.040892, -118.3641635 34.0407563)",25,2,35061.0,0,20.69
residential,,,,"LINESTRING (-118.3641635 34.0407563, -118.3642589 34.0404845)",25,2,35061.0,0,20.69
service,,,,"LINESTRING (-118.3622622 34.0428589, -118.3629268 34.0427092)",30,2,9653.0,0,22.69
service,,,,"LINESTRING (-118.3629268 34.0427092, -118.3635529 34.042495)",30,2,35061.0,0,20.69
service,,,,"LINESTRING (-118.3635529 34.042495, -118.364844 34.0420409)",30,2,15039.0,0,94.3
residential,,,,"LINESTRING (-118.3621666 34.0433967, -118.3621526 34.0433239)",25,2,43071.0,0,0.0
residential,,,,"LINESTRING (-118.3621526 34.0433239, -118.3621455 34.0432305)",25,2,43071.0,0,0.0
residential,,,,"LINESTRING (-118.3621455 34.0432305, -118.3622622 34.0428589)",25,2,9653.0,0,22.69
